Study ID,Team member,Author (last name of first author),Year published (>=2010),Journal,Title,DOI Link,Type of study ,"Name of initiative - larger umbrella initiative, not project (if other, add initiative)",Name of project,Implementing institution,World region ,Country ,Sub-national region (e.g. State/Province),Site name (text descr of site e.g. park name),latitude,longitude,Restoration status,Restoration Start Year,Ending Year,Area under restoration (if restoration began before 2000),Calculate area from 2000 (assuming linear),Area under restoration (original unit),Area (conversion factor),Total Area,Area (categorical),Total cost (number only in USD),Forest defined (Y/N),Definition of forest,(1) Tropical and Subtropical Moist Broadleaf Forests,(2) Tropical and Subtropical Dry Broadleaf Forests,(3) Tropical and Subtropical Coniferous Forests,(4) Temperate Broadleaf and Mixed Forests,(5) Temperate Coniferous Forests,(6) Boreal Forests/Taiga,"(7) Tropical and subtropical grasslands, savannas, and shrublands","(8) Temperate Grasslands, Savannas, and Shrublands",(9) Flooded Grasslands and Savannas,(10) Montane Grasslands and Shrublands,(11) Tundra,"(12) Mediterranean Forests, Woodlands, and Scrub",(13) Deserts and Xeric Shrublands,(14) Mangroves,(15) Wetlands,(1) Natural regeneration,(2) Assisted regeneration,(3) Regeneration unspecified,(4) Active ecological restoration,(5) Mixed timber species plantation,(6) Monoculture timber plantation,(7) Plantation and/or woodlot unspecified,"(8) Agroforestry (fruit, nut, oil palm, etc)",(9) Multistrata agroforestry (e.g. shade grown crops),(10 Tree intercropping agroforestry (trees in croplands >30%),(11) Silvopastoral systems (trees in pasture >30%),(12) Transitional land use (agroforestry as a transitional phase towards ecological restoration),(13) Afforestation (active planting in non-forest ecosystem e.g. natural grasslands),"Dominant restored species (if other, add scientific name)",Native or exotic species,Restored stand age (note number of years),"Survival rate (%, note number only)",(1) Agriculture unspecified,(2) Cropland,(3) Pasture/ Grazing lands,(4) Agro-silvo-pastoral system,(5) Shifting cultivation/fallow,(6) Aquaculture,(7) Tree monocrop/ Plantation,(8) Deforested (clear cut),(9) Degraded (selective logging),"(10) Land used for extractive activities (e.g. mining, oil & gas)",(11) Fire,"(12) Non-fire disturbance (e.g. landslide, hurricane)",(13) Marginal land and/or abandoned land,(14) Other,Unknown,Age of previous disturbance/ land use (note number of years),(1) Ecosystem function,(2) Water provision/quality,(3) Biodiversity and habitat recovery,(4) Ecological connectivity,(5) Elimination of exotic/ invasive species,(6) Carbon sequestration,(7) Soil fertility,"(8) Reduce risks (erosion, windbreaks, flood control)",(9) Reclamation (clean up and repair after extraction activities),(10) Regulatory,(11) Payment for ecosystem service,(12) Agroforestry/ commercial,(13) Local employment and enhacing livelihoods,(14) Recreation/ eco-tourism,(15) Other,Unknown,Biomass measured? y/n,Biomass change (+/-),Biomass value (Mg/ha),C sequestration measured? y/n,C sequestration change? +/-,C sequestration value (Mg/ha),Water quality measured (?),Water quality change? +/-,Water quality value,Biodiversity measured? y/n,Biodiversity change +/-,Biodiversity value,"Soil nutrients (SOC, N, P) measured? y/n","Soil nutrients (SOC, N, P) change? +/-","Soil nutrients (SOC, N, P) value",Other ecosystem function measured? (record function),Other ecosystem function change,Other ecosystem function value,Notes
193,Jake,Dominguez-Haydar,2010,Restoration Ecology,Response of Ants and Their Seed Removalin Rehabilitation Areas and Forests at El Cerrej ?onCoal Mine in Colombia,10.1111/j.1526-100X.2010.00735.x,Field,,,Company,LATAM (Latin America & Caribbean) ,Colombia,La Guajira,Cerrejon Coal Mine,11.034967,-72.651438,Ongoing success,1991,2009,2562,1281,1281,1,1281,(2) 1000-5000 ha / 10-50 km2,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Mixed species,native,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,,,,,,,,,,Y,positive,,,,,,,,"Ant biodiversity increased with age of restored habitat. Paper estimates 2,652 hectares restored. Restoration activities began in ~1991."
230,Jake,Rubiano,2017,Forests,Secondary Forest and Shrubland Dynamics in a Highly Transformed Landscape in the Northern Andes of Colombia (1985–2015),10.3390/f8060216,Remote sensing,,,,LATAM (Latin America & Caribbean) ,Colombia,Cundinamarca,,4.933637,-73.974757,,2001,2015,,#N/A,5011.45,1,5011.45,"(3) 5000-20,000 ha / 50-200 km2",(8) unknown,N,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Mixed species,unknown,14,,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,Back-citation found for Clerici et al (2016). Remote sensing study of changes in forest area in same region. All natural regeneration as a result of agricultural abandonement. Area reported is new forested area gained between 2001-2015. 
1,Stephanie,"Romijn, J.E.",2018,CIAT/WUR project for USAID,Restoration Database for Latin America and the Caribbean. Comparative Research Project on Landscape Restoration for Emissions Reductions.,http://lucid.wur.nl/,Grey literature,GEF,Sixth Operational Phase of the GEF Small Grants Programme in Costa Rica,Government,LATAM (Latin America & Caribbean) ,Costa Rica,Puntarenas Province and San José province,"Barranca river basin (Esparza, Orotina, Garabito municipalities)",9.929847,-84.660163,Ongoing,2016,2019,,#N/A,49540,1,49540,"(4) 20,000-100,000 ha/ 200-1000 km2",(6) 5-10million,N,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,native,,,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,,,,,"37,000 ha restored ecosystem services and enhanced biodiversity conservationin the Jesús Maria watershed, 12,540 ha restored ecosystem services and enhanced biodiversity conservationin the Barranca watershed,  78,800 ha (not included) improved sustainability and productivity of agroecosystems in the Jesus Maria and Barranca river basins"
40,Stephanie,"Romijn, J.E.",2018,CIAT/WUR project for USAID,Restoration Database for Latin America and the Caribbean. Comparative Research Project on Landscape Restoration for Emissions Reductions.,http://lucid.wur.nl/,Grey literature,CDM,"Carbon Sequestration in Small and Medium Farms in the Brunca Region, Costa Rica (COOPEAGRI Project)",,LATAM (Latin America & Caribbean) ,Costa Rica,Perez Zeledon County; San Jose Province,N/A,9.353877,-83.63521,Ongoing,2006,2026,,#N/A,892.42,1,892.42,(1) 100-1000 ha/ 1-10 km2 ,,N,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,,both native and exotic,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,
186,Alice,Corradini,2016,iForest- Biogeosciences and Forestry,An overview of Italian participation in afforestation and reforestation projects under the Clean Development Mechanism,10.3832/ifor1654-009,Review,CDM,Project 7572: Carbon Sequestration in Small and Medium Farms in the Brunca Region Costa Rica (COOPEAGRI Project),Multiple,LATAM (Latin America & Caribbean) ,Costa Rica,,San José/Pérez Zeledón,9.937627,-84.10373,Unknown,2012,,,#N/A,859,1,859,(1) 100-1000 ha/ 1-10 km2 ,,N,(3) - other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Mix of native and non-native species,both native and exotic,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,N,,,N,,,N,,,N,,,N,,,N,,,
222,Lillian,Peltier,2014,Bois Et Forets Des Tropiques,Assisted Natural Regeneration in slash-and-burn agriculture: Results in the Democratic Republic of the Congo,,Field,,Makala Project ,Multiple,SSA (Sub-Saharan Africa),DRC,Kinshasa and Tshopo,"Main study sites were located outside Kinshasa city, on the Bateke Plateau",-3.041363,16.553069,Project actions complete,2010,,,#N/A,325,1,325,(1) 100-1000 ha/ 1-10 km2 ,(8) unknown,N,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,unknown,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,N,,,N,,,N,,,N,,,N,,,N,,,"other motivations were to prevent savannization and improve availability of wood and other commodities, project was run by NGO and community"
147,Stephanie,IUCN,2019,IUCN Report ,The 2nd Bonn Challenge Progress Report. Application of the Barometer in 19 Bonn Challenge Countries in 2020,,Grey literature,,,,LATAM (Latin America & Caribbean) ,El Salvador,,,13.868855,-89.650314,Unknown,2014,2018,,#N/A,33528,1,33528,"(4) 20,000-100,000 ha/ 200-1000 km2",,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,unknown,,,,,,,,,,,,,,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,Y,positive,197187 tCO2,,,,Y,,,,,,,,,Information from MARN http://apps3.marn.gob.sv/geocumplimiento/restauracion/mapa.php.
148,Stephanie,IUCN,2019,IUCN Report ,The 2nd Bonn Challenge Progress Report. Application of the Barometer in 19 Bonn Challenge Countries in 2020,,Grey literature,,,,LATAM (Latin America & Caribbean) ,El Salvador,,,13.868855,-89.650314,Unknown,2014,2018,,#N/A,5196,1,5196,"(3) 5000-20,000 ha / 50-200 km2",,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,unknown,,,,,,,,,,,,,,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,Y,positive,47079 tCO2,,,,Y,,,,,,,,,Information from MARN http://apps3.marn.gob.sv/geocumplimiento/restauracion/mapa.php.
149,Stephanie,IUCN,2019,IUCN Report ,The 2nd Bonn Challenge Progress Report. Application of the Barometer in 19 Bonn Challenge Countries in 2020,,Grey literature,,,,LATAM (Latin America & Caribbean) ,El Salvador,,,13.868855,-89.650314,Unknown,2014,2018,,#N/A,3854,1,3854,"(3) 5000-20,000 ha / 50-200 km2",,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,unknown,,,,,,,,,,,,,,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,Y,positive,98125 tCO2,,,,Y,,,,,,,,,Information from MARN http://apps3.marn.gob.sv/geocumplimiento/restauracion/mapa.php.
150,Stephanie,IUCN,2019,IUCN Report ,The 2nd Bonn Challenge Progress Report. Application of the Barometer in 19 Bonn Challenge Countries in 2020,,Grey literature,,,,LATAM (Latin America & Caribbean) ,El Salvador,,,13.2359,-88.416977,Unknown,2014,2018,,#N/A,28,1,28,(0)<100 ha,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,unknown,,,,,,,,,,,,,,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,Y,positive,112 tCO2,,,,Y,,,,,,,,,Information from MARN http://apps3.marn.gob.sv/geocumplimiento/restauracion/mapa.php.
151,Stephanie,IUCN,2019,IUCN Report ,The 2nd Bonn Challenge Progress Report. Application of the Barometer in 19 Bonn Challenge Countries in 2020,,Grey literature,,,,LATAM (Latin America & Caribbean) ,El Salvador,,,13.868855,-89.650314,Unknown,2014,2018,,#N/A,94,1,94,(0)<100 ha,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,unknown,,,,,,,,,,,,,,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,Y,positive,,,,,Y,,,,,,,,,Information from MARN http://apps3.marn.gob.sv/geocumplimiento/restauracion/mapa.php.
186,Alice,Corradini,2016,iForest- Biogeosciences and Forestry,An overview of Italian participation in afforestation and reforestation projects under the Clean Development Mechanism,10.3832/ifor1654-009,Review,CDM,Project 2712: Humbo Ethiopia Assisted Natural Regeneration Project,Multiple,SSA (Sub-Saharan Africa),Ethiopia,Humbo,"Southern Nations Nationalities and People Region (SNNPR), Wolayita zone, Humbo",7.157459,37.760858,Unknown,2009,,,#N/A,2735,1,2735,(2) 1000-5000 ha / 10-50 km2,,N,(3) - other,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,Mix of native and non-native species,both native and exotic,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,N,,,N,,,N,,,N,,,N,,,N,,,
232,Lillian,Santiago-Freijanes,2018,Land Use Policy,Agroforestry development in Europe: Policy issues,10.1016/j.landusepol.2018.03.014,Other,Common Agricultural Policy (CAP),,Government,"EU (Europe and Central Asia, includes Russia)",EU-wide,,,,,Unknown,2007,2013,,#N/A,260579,1,260579,"(5) >100,000 ha / >1000 km2",(7) >10million,N,,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,,unknown,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,N,,,N,,,N,,,N,,,N,,,N,,,"policy paper detailing results of the CAP in Europe, values are EU wide; policy provides incentives for the conversion of cropland to forest but not clear if active regeneration or afforestation; this paper also includes areas for conversion of non-agricultural land but the area is much smaller and previous land use isn't specified  "
204,Jake,Hypponen,2011,Scandinavian Journal of Forest Research,Factors affecting the success of autumn direct seeding of Pinus sylvestris L. in Finnish Lapland,10.1080/02827581.2011.586952,Field,,,Government,"EU (Europe and Central Asia, includes Russia)",Finland,Lapland,"Kittila, Roveniemi, Salla",67.018166,26.908709,Project actions complete,1997,2005,305,190.625,190.625,1,190.625,(1) 100-1000 ha/ 1-10 km2 ,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Pinus sylvestris,native,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,Motive for restoration appears to be regenerating forests for future timber harvest. Exact area reforested is not explicitly stated in paper -- it is calculated based on average plot size and number of plots. Seeding took place in 3 different municipalities -- location reported is approximately central to them. 
201,Jake,Hansen,2015,Journal of Vegetation Science,"Analysing Betula litwinowii encroachment and reforestation in the Kazbegi region, Greater Caucasus, Georgia",10.1111/jvs.12589,Remote sensing,,,Other,"EU (Europe and Central Asia, includes Russia)",Georgia,Kazbegi,,42.668888,44.610051,Unknown,2005,,,#N/A,119,1,119,(1) 100-1000 ha/ 1-10 km2 ,,,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Betula litwinowii,native,,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,Natural regeneration of subalpine forest/shrubland -- no motive for restoration. 2005 - 2015 is date range of regeneration.
14,Stephanie,"Romijn, J.E.",2018,CIAT/WUR project for USAID,Restoration Database for Latin America and the Caribbean. Comparative Research Project on Landscape Restoration for Emissions Reductions.,http://lucid.wur.nl/,Grey literature,GEF,Sustainable Forest Management and Multiple Global Environmental Benefits,Government,LATAM (Latin America & Caribbean) ,Guatemala,"Department of Jutiapa, Jalapa, and Santa Rosa",southeastern (dry forests and the Ayarza Lagoon) ,14.637281,-89.988041,Ongoing,2013,2018,,#N/A,5160,1,5160,"(3) 5000-20,000 ha / 50-200 km2",(7) >10million,N,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,native,,,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,"5,160 ha of restoration and reforesting (pilot 1) / 4,334 ha (pilot 2) / 14,840-ha (agro-forestry)"
22,Stephanie,"Romijn, J.E.",2018,CIAT/WUR project for USAID,Restoration Database for Latin America and the Caribbean. Comparative Research Project on Landscape Restoration for Emissions Reductions.,http://lucid.wur.nl/,Grey literature,20x20,Guatemalan Caribbean Forest Corridor,Multiple,LATAM (Latin America & Caribbean) ,Guatemala,Department of Izabal,Sarstun-Motagua region,15.403811,-89.137328,Ongoing,2012,,,#N/A,1000,1,1000,(1) 100-1000 ha/ 1-10 km2 ,,N,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,unknown,,,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,,,,,,,,,,,,,,,,,,,"Restoration of over 1,000 hectares of degraded lands situated in buffer zones around the protected areas,  thus bolstering conservation efforts in the process.  A diverse variety of agricultural produce including cardamom, xate, pepper, rambutan, lychee, cinnamon and timber will be produced under agroforestry systems"
105,Stephanie,"Romijn, J.E.",2018,CIAT/WUR project for USAID,Restoration Database for Latin America and the Caribbean. Comparative Research Project on Landscape Restoration for Emissions Reductions.,http://lucid.wur.nl/,Grey literature,,sistema agroforestal Finca Tortugas,Other,LATAM (Latin America & Caribbean) ,Guatemala,Alta Verapaz,Cobán,15.467413,-90.380624,Start of implementation,,,,#DIV/0!,63,1,63,(0)<100 ha,,N,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,,native,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,"63 en total: • 8 hectáreas de Cacao, (Theobroma cacao)• 5 hectáreas con especies forestales de Rosul (Dalbergia stivenson), Cedro (Cedrella odorata) y San Juan (Vochysia guatemalensis).• 25 hectáreas de Cardamomo, (Elettaria cadamomum)  bajo sombra de bosque secundario con especies de Canxan, (Terminalia amazonia); San Juan (Vochysia guatemalensis) y Cedro (Cedrella odorata),• 17 hectáreas de Palma Africana (Elaeis guineensis). • 2 hectáreas con para la producción piscícola, también se ubica un hotel el cual está en construcción y la casa de habitación,• 6 hectáreas de bosque natural, • 49 hectáreas de área disponible "
106,Stephanie,"Romijn, J.E.",2018,CIAT/WUR project for USAID,Restoration Database for Latin America and the Caribbean. Comparative Research Project on Landscape Restoration for Emissions Reductions.,http://lucid.wur.nl/,Grey literature,,Sistemas Agroforestales Asociación Aproba-Sank,Multiple,LATAM (Latin America & Caribbean) ,Guatemala,Alta Verapaz,Chisec,15.813354,-90.29058,Start of implementation,2002,,,#N/A,820,1,820,(1) 100-1000 ha/ 1-10 km2 ,,N,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,native,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,
107,Stephanie,"Romijn, J.E.",2018,CIAT/WUR project for USAID,Restoration Database for Latin America and the Caribbean. Comparative Research Project on Landscape Restoration for Emissions Reductions.,http://lucid.wur.nl/,Grey literature,,"Sistema Silvopastoril en la finca Chimelb, Lanquín, A.V.",Company,LATAM (Latin America & Caribbean) ,Guatemala,Alta Verapaz,San Agustín Lanquín,15.575929,-89.979937,Start of implementation,2004,,,#N/A,5400,1,5400,"(3) 5000-20,000 ha / 50-200 km2",,N,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,,both native and exotic,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,"5400 ha en total• 860 ha de Pino caribe• 234 ha de Cacao (Theobroma cacao)• 13 ha de Cacao (Theobroma cacao) en asocio con Palo Blanco (Cybistax Donnell-Smithii)• 13 ha de Cacao en asocio con Caoba (Swietenia macrophylla)• 45 ha de Eucalipto (Eucaliptus grandis)• 391.30 ha de Pasto para ganado de raza  Simmental, Senepol, Gelbvieh, Brahman y Nelore.• 30 ha de plantación forestal mixta de caoba y chochoc. (Inga micheliana Harms)• 586.95 ha de Café. (Coffea arabica)• El resto del área lo constituye bosque natural."
108,Stephanie,"Romijn, J.E.",2018,CIAT/WUR project for USAID,Restoration Database for Latin America and the Caribbean. Comparative Research Project on Landscape Restoration for Emissions Reductions.,http://lucid.wur.nl/,Grey literature,,"Sistema Agroforestal en la finca Canaleño, Raxruhá, A.V.",Other,LATAM (Latin America & Caribbean) ,Guatemala,Alta Verapaz,Raxruhá,15.866406,-90.042894,Start of implementation,2000,,,#N/A,4140,1,4140,(2) 1000-5000 ha / 10-50 km2,,N,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,,both native and exotic,,,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,"total 4140 ha - ganadería 840 ha bosque nativo 1500 ha palma aceite 950 ha agroforestal de Hule, Hevea brasilienses, y de Cacao 850 ha "
109,Stephanie,"Romijn, J.E.",2018,CIAT/WUR project for USAID,Restoration Database for Latin America and the Caribbean. Comparative Research Project on Landscape Restoration for Emissions Reductions.,http://lucid.wur.nl/,Grey literature,,"Sistema Agroforestal en finca sin nombre, ubicada en la comunidad San Juan la 15, Ixcán, Quiché",Other,LATAM (Latin America & Caribbean) ,Guatemala,Quiche,Ixcán,15.983688,-90.767928,Start of implementation,2006,2036,,#N/A,15,1,15,(0)<100 ha,,N,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,native,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,
11,Stephanie,"Romijn, J.E.",2018,CIAT/WUR project for USAID,Restoration Database for Latin America and the Caribbean. Comparative Research Project on Landscape Restoration for Emissions Reductions,http://lucid.wur.nl/,Grey literature,GEF,SFM Sustainable Land Management of the Upper Watersheds of South Western Haiti,Government,LATAM (Latin America & Caribbean) ,Haiti,The entire south-west region of the country,"The project area covers about 3,360 km2 in the Massif de la Hotte (Southern Peninsula) and includes the Macaya National Bioreserve",18.370539,-74.017967,Project actions complete,2009,2015,,#N/A,1507,1,1507,(2) 1000-5000 ha / 10-50 km2,(7) >10million,N,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,unknown,,,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,"Within the Macaya National Bioreserve. 336,000 ha in project planning docs --- but from the evaluation results document in 2016, it says ""According to the 2017 Project Implementation Report (PIR), a total of 1,507 ha have been planted with forestry species, fruit and coffee trees, or about 700,000 seedling/saplings.""
"
163,Alice,Adhikari,2014,Journal of Land Use Science,"Understanding forest loss and recovery: a spatiotemporal analysis of land change in and around Bannerghatta National Park, India",10.1080/1747423X.2014.920425,Remote sensing,,,,SA (South Asia),India,Karnataka,"Bannerghatta National Park, Talli and Bilikal Reserve Forests and surroundings",12.798109,77.567949,Unknown,1973,2007,41.49,8.542058824,8.542058824,100,854.2058824,(1) 100-1000 ha/ 1-10 km2,,N,,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,native,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,N,,,N,,,N,,,N,,,N,,,N,,,This was a back-citation for another Adhikari paper
163,Alice,Adhikari,2014,Journal of Land Use Science,"Understanding forest loss and recovery: a spatiotemporal analysis of land change in and around Bannerghatta National Park, India",10.1080/1747423X.2014.920425,Remote sensing,,,,SA (South Asia),India,Karnataka,"Bannerghatta National Park, Talli and Bilikal Reserve Forests and surroundings",12.798109,77.567949,Unknown,1973,2007,101.25,20.84558824,20.84558824,100,2084.558824,(2) 1000-5000 ha / 10-50 km2,,N,,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,,exotic,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,N,,,N,,,N,,,N,,,N,,,N,,,This was a back-citation for another Adhikari paper
186,Alice,Corradini,2016,iForest- Biogeosciences and Forestry,An overview of Italian participation in afforestation and reforestation projects under the Clean Development Mechanism,10.3832/ifor1654-009,Review,CDM,Project 4531: Improving Rural Livelihoods Through Carbon Sequestration By Adopting Environment Friendly Technology based Agroforestry Practices,Private sector,SA (South Asia),India,Andhra Pradesh,"Koraput, Kalahandi e Rayagada in Orissa, Visakhapatnam, Vizianagaram, Srikakulam in Andhra Pradesh",14.435232,78.863791,Unknown,2011,,,#N/A,1590,1,1590,(2) 1000-5000 ha / 10-50 km2,,N,(3) - other,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Mix of native and non-native species,both native and exotic,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,N,,,N,,,N,,,N,,,N,,,N,,,
190,Alice,Datta,2017,,Forest structure and soil properties of mangrove ecosystems under different management scenarios: Experiences from the intensely humanized landscape of Indian Sunderbans,,,,,,SA (South Asia),India,West Bengal,Indian Sunderbans,21.937044,88.590803,Ongoing,2001,,,#N/A,11,100,1100,(2) 1000-5000 ha / 10-50 km2,,N,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Avicennia marina, Avicennia alba, Excoecaria agallocha, Ceriops tagal, Bruguiera gymnorhiza, Nypa fruticans, Phoenix paludosa",native,,,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,10,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,N,,,N,,,N,,,N,,,N,,,N,,,
198,Jake,Giri,2015,Journal of Environmental Management,Distribution and dynamics of mangrove forests of South Asia,10.1016/j.jenvman.2014.01.021,Remote sensing,,,Multiple,SA (South Asia),India,Goa,Goa,15.47146,73.888758,Unknown,2000,,,#N/A,29654,1,29654,"(4) 20,000-100,000 ha/ 200-1000 km2",,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Mixed species,native,,,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,"Giri et al. is a large remote sensing study examining change in mangrove area in all South Asian countries (India, Pakistan, Bangladesh, Sri Lanka). Reports 92,135 ha of deforested mangroves over all of these areas, so net loss, despite some gain between 2000-2012. Locations and coordinates reported are not exact -- they are locations of case studies within paper, which uses landsat to exam change in mangrove area for all south asian countries. Reported gain in Sri Lanka during this period is only 1 ha"
